자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
구로구,안전,키워드:복합문화공간,송해아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 경인로 611-17,126.883570252589,37.5069477275068,,http://place.map.kakao.com/1569264420
구로구,안전,키워드:복합문화공간,서울아트책보고,"문화,예술 > 도서 > 서점",서울 구로구 경인로 430,126.8672207908482,37.49912687667136,02-2066-4830,http://place.map.kakao.com/215303883
구로구,안전,키워드:복합문화공간,G밸리산업박물관,"문화,예술 > 문화시설 > 박물관",서울 구로구 디지털로26길 38,126.895266356332,37.4799176625706,02-6734-6900,http://place.map.kakao.com/1363614560
구로구,안전,키워드:복합문화공간,구로구민회관 대강당,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 가마산로25길 21,126.889674007092,37.4971290233331,02-860-2592,http://place.map.kakao.com/8189116
구로구,안전,키워드:복합문화공간,예술나무씨어터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 구로중앙로 134,126.884132790487,37.5000826217182,1661-5054,http://place.map.kakao.com/19551745
구로구,안전,키워드:복합문화공간,신도림오페라하우스,"문화,예술 > 문화시설",서울 구로구 새말로 지하 117-21,126.89108084029976,37.508770415592544,02-867-2209,http://place.map.kakao.com/1266645236
구로구,안전,키워드:복합문화공간,구로꿈나무극장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 구로동로26길 54,126.886414977948,37.4896043310609,02-830-2562,http://place.map.kakao.com/1464800764
구로구,안전,키워드:복합문화공간,갤러리 구루지,"문화,예술 > 문화시설 > 미술관",서울 구로구 가마산로25길 21,126.889348513494,37.4969989740255,,http://place.map.kakao.com/27258152
구로구,안전,키워드:복합문화공간,신도림문화공간 다락,"문화,예술 > 문화시설",서울 구로구 새말로 121-15,126.89222337381752,37.50784793403364,,http://place.map.kakao.com/1547729617
구로구,안전,키워드:복합문화공간,평강성서유물박물관,"문화,예술 > 문화시설 > 박물관",서울 구로구 오류로8라길 44,126.84405487638372,37.49195809528819,02-2686-9496,http://place.map.kakao.com/8131859
구로구,안전,키워드:복합문화공간,오류동 문화공간 다락,"문화,예술 > 문화시설",서울 구로구 경인로19길 12,126.842768058199,37.4962722090961,02-2066-3414,http://place.map.kakao.com/1326984368
구로구,안전,키워드:복합문화공간,버들마을스토리공감,"문화,예술 > 문화시설",서울 구로구 오류로8길 51,126.84309772039734,37.492207307769846,010-2870-7677,http://place.map.kakao.com/642834397
구로구,안전,키워드:복합문화공간,한백마을둥지,"문화,예술 > 문화시설",서울 구로구 구로동로7나길 9,126.88355712051,37.4862714252609,,http://place.map.kakao.com/2019670295
구로구,안전,키워드:복합문화공간,극장 칸테움,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 디지털로32가길 25,126.898921958134,37.4821427337399,02-6101-9285,http://place.map.kakao.com/629147807
구로구,안전,키워드:복합문화공간,4U고시텔 남구로점,"문화,예술 > 문화시설",서울 구로구 구로동로 126-2,126.88457136888506,37.48993231284854,,http://place.map.kakao.com/20525462
구로구,안전,키워드:복합문화공간,아라청년문화예술협동조합,"문화,예술 > 문화시설",서울 구로구 도림천로 336,126.893736777365,37.4950045707267,070-5043-9595,http://place.map.kakao.com/702465805
구로구,안전,키워드:복합문화공간,제니스아트홀,"서비스,산업 > 전문대행 > 공간대여",서울 구로구 중앙로3길 12,126.862941812203,37.5002113053612,010-3566-4280,http://place.map.kakao.com/45765227
구로구,안전,키워드:복합문화공간,마노스사회적협동조합,"문화,예술 > 영화,영상 > 영상제작,배급",서울 구로구 구로중앙로28길 53-20,126.888017394757,37.5008576287574,02-830-1592,http://place.map.kakao.com/190942930
구로구,안전,키워드:복합문화공간,온소리,"문화,예술 > 음악",서울 구로구 경인로19길 42,126.842629763906,37.4975082047848,0506-708-1375,http://place.map.kakao.com/650301034
구로구,안전,키워드:복합문화공간,고척근린공원 야외무대1,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 고척로45길 1,126.852467886615,37.5045775732985,,http://place.map.kakao.com/873566195
구로구,안전,키워드:복합문화공간,UFCPC클럽,"문화,예술 > 문화시설",서울 구로구 시흥대로 565,126.901583780337,37.4836172286361,,http://place.map.kakao.com/18907533
구로구,안전,키워드:복합문화공간,가리봉행복마루,"문화,예술 > 문화시설",서울 구로구 우마길 24-5,126.888526939224,37.4806467195617,,http://place.map.kakao.com/1918948437
구로구,안전,키워드:복합문화공간,드림키퍼즈협동조합,"문화,예술 > 문화시설",서울 구로구 고척로6길 58-1,126.84195408434708,37.496163002249794,02-2618-3211,http://place.map.kakao.com/1236130987
구로구,안전,키워드:복합문화공간,극단,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 구로동로42길 60,126.884194379943,37.4982806705712,070-4256-9399,http://place.map.kakao.com/25412575
구로구,안전,키워드:복합문화공간,엔티라이브,"문화,예술 > 문화시설 > 공연장,연극극장",서울 구로구 가마산로27길 11-23,126.890687711735,37.4968128115055,,http://place.map.kakao.com/15598538
금천구,안전,키워드:대형 쇼핑몰,퍼블릭몰,"가정,생활 > 복합쇼핑몰",서울 금천구 디지털로 178,126.887211291419,37.4766359812241,,http://place.map.kakao.com/137828340
금천구,안전,키워드:복합문화공간,롯데시네마 가산디지털,"문화,예술 > 영화,영상 > 영화관 > 롯데시네마",서울 금천구 디지털로10길 9,126.889145868138,37.478019960086,1544-8855,http://place.map.kakao.com/19339548
금천구,안전,키워드:복합문화공간,서울시립 서서울미술관,"문화,예술 > 문화시설 > 미술관",서울 금천구 시흥대로79길 65,126.89553915985154,37.45774583773384,02-2124-5800,http://place.map.kakao.com/874090643
금천구,안전,키워드:복합문화공간,금천뮤지컬센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 시흥대로115길 48,126.893854995786,37.4689952654223,02-2627-1446,http://place.map.kakao.com/590722976
금천구,안전,키워드:복합문화공간,문화정원아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 가산로 61,126.89584289656892,37.47181629546638,02-839-1155,http://place.map.kakao.com/27168222
금천구,안전,키워드:복합문화공간,금나래아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 시흥대로73길 70,126.895999696467,37.456553303655,02-2627-2985,http://place.map.kakao.com/8213955
금천구,안전,키워드:복합문화공간,서울청년센터 금천,"문화,예술 > 문화시설",서울 금천구 가산디지털1로 120,126.88372199301575,37.47619110443948,02-864-5002,http://place.map.kakao.com/1914607318
금천구,안전,키워드:복합문화공간,아트센터예술의시간,"문화,예술 > 문화시설 > 미술관",서울 금천구 범안로9길 23,126.89009170305684,37.46751687079913,02-6952-0005,http://place.map.kakao.com/680043846
금천구,안전,키워드:복합문화공간,문화공간 아이원,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 시흥대로 167,126.90241371752288,37.4487992499346,02-3286-0077,http://place.map.kakao.com/481536119
금천구,안전,키워드:복합문화공간,만천명월 예술인가,"문화,예술",서울 금천구 은행나무로 44,126.907444971894,37.4506828112176,02-6953-3490,http://place.map.kakao.com/1198475999
금천구,안전,키워드:복합문화공간,어울샘,"문화,예술 > 문화시설",서울 금천구 탑골로 22,126.911679444542,37.4518231302623,02-809-7860,http://place.map.kakao.com/27079281
금천구,안전,키워드:복합문화공간,수상한창고,"문화,예술 > 공연,연극",서울 금천구 금하로24길 7,126.908814748809,37.4506568455859,010-2067-7428,http://place.map.kakao.com/121735136
금천구,안전,키워드:복합문화공간,시네마9,"문화,예술 > 영화,영상 > 영화관",서울 금천구 가산디지털1로 181,126.88039326444984,37.48142534625769,02-6061-9990,http://place.map.kakao.com/1406649405
금천구,안전,키워드:복합문화공간,빚다도예공방 가산본점,"문화,예술 > 미술,공예",서울 금천구 디지털로9길 56,126.88687210151,37.4804036763881,070-7530-3829,http://place.map.kakao.com/919519718
금천구,안전,키워드:복합문화공간,레미어린이극장 금천점,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 두산로 71,126.89564777309822,37.47068085054004,02-868-5961,http://place.map.kakao.com/614932744
금천구,안전,키워드:복합문화공간,금나래갤러리,"문화,예술 > 미술,공예 > 화랑",서울 금천구 시흥대로73길 70,126.89617592918152,37.4566147274446,070-8831-5347,http://place.map.kakao.com/102350308
금천구,안전,키워드:복합문화공간,동네책방원테이블,"문화,예술 > 도서 > 서점",서울 금천구 독산로8길 14,126.906300667947,37.4493430035571,02-896-0512,http://place.map.kakao.com/1315638408
금천구,안전,키워드:복합문화공간,이랜드스페이스,"문화,예술 > 문화시설 > 전시관",서울 금천구 가산디지털1로 159,126.881518987037,37.479511837179,,http://place.map.kakao.com/1796767285
금천구,안전,키워드:복합문화공간,새재미마을활력소,"문화,예술 > 문화시설",서울 금천구 독산로50길 105,126.910166049915,37.4622980607711,02-2104-5463,http://place.map.kakao.com/1747425602
금천구,안전,키워드:복합문화공간,이랜드갤러리 아트로,"문화,예술 > 문화시설 > 미술관",서울 금천구 가산디지털1로 159,126.881496403795,37.4794937943562,02-2029-3111,http://place.map.kakao.com/1517969886
금천구,안전,키워드:복합문화공간,독산1동 모두의마을공간커뮤니티센터,"문화,예술 > 문화시설",서울 금천구 벚꽃로 14,126.894389223959,37.457270883267,02-2627-2008,http://place.map.kakao.com/976731192
금천구,안전,키워드:복합문화공간,홈통,"문화,예술 > 도서 > 서점",서울 금천구 시흥대로73길 11,126.89915389596416,37.45677948837407,,http://place.map.kakao.com/649539673
금천구,안전,키워드:복합문화공간,효명아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 가산디지털1로 24,126.887663373524,37.4684173998477,02-880-0680,http://place.map.kakao.com/1028410069
금천구,안전,키워드:복합문화공간,늘솔나루마을활력소,"문화,예술 > 문화시설",서울 금천구 금하로 764,126.914052990996,37.4496822703547,02-2014-5663,http://place.map.kakao.com/1958825950
금천구,안전,키워드:복합문화공간,음악연습실 후생가외 3호점,"문화,예술 > 음악",서울 금천구 시흥대로 167,126.902413717523,37.4487992499346,02-3286-0077,http://place.map.kakao.com/589845870
금천구,안전,키워드:복합문화공간,빛,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 시흥대로130길 3,126.899262597669,37.4709542906031,,http://place.map.kakao.com/15674142
금천구,안전,키워드:복합문화공간,씨투지,"문화,예술 > 문화시설 > 공연장,연극극장",서울 금천구 가산디지털1로 145,126.881602521476,37.4781604076285,,http://place.map.kakao.com/12893929
금천구,안전,키워드:복합문화공간,가산동문화복합공간,"문화,예술 > 문화시설",서울 금천구 가산로 129,126.891787387573,37.4768745231544,,http://place.map.kakao.com/1869695751
노원구,안전,키워드:밝은 카페,밝은별 보이차,음식점 > 카페 > 전통찻집,서울 노원구 동일로242길 23,127.056834246242,37.675618402054,02-409-5634,http://place.map.kakao.com/639792307
노원구,안전,키워드:대형 쇼핑몰,더타운몰 월계점,"가정,생활 > 복합쇼핑몰",서울 노원구 마들로3길 15,127.061979438919,37.6265095408039,,http://place.map.kakao.com/2093314321
노원구,안전,키워드:백화점,롯데백화점 노원점,"가정,생활 > 백화점 > 롯데백화점",서울 노원구 동일로 1414,127.06133796050445,37.65507468704351,1577-0001,http://place.map.kakao.com/22105323
노원구,안전,키워드:백화점,건영옴니백화점,"가정,생활 > 백화점",서울 노원구 섬밭로 258,127.06491735757224,37.63885416776575,02-971-9000,http://place.map.kakao.com/8644370
노원구,안전,키워드:백화점,횡성한우정육백화점,"음식점 > 한식 > 육류,고기",서울 노원구 공릉로 162,127.079756516955,37.6242878425489,02-972-1712,http://place.map.kakao.com/20746565
노원구,안전,키워드:백화점,롯데백화점 노원점 문화센터,"교육,학문 > 문화센터",서울 노원구 동일로 1414,127.061909299157,37.655296030211,,http://place.map.kakao.com/2100948229
노원구,안전,키워드:백화점,하나투어 롯데백화점노원점,"서비스,산업 > 여행사 > 하나투어",서울 노원구 동일로 1414,127.061391390586,37.65527828123293,02-950-2980,http://place.map.kakao.com/1199167390
노원구,안전,키워드:복합문화공간,서울시립 북서울미술관,"문화,예술 > 문화시설 > 미술관",서울 노원구 동일로 1238,127.06685980156716,37.64066135905104,02-2124-5201,http://place.map.kakao.com/21748070
노원구,안전,키워드:복합문화공간,노원문화예술회관,"문화,예술 > 문화시설 > 공연장,연극극장",서울 노원구 중계로 181,127.080305462078,37.650185380219,02-2289-3400,http://place.map.kakao.com/8858338
노원구,안전,키워드:복합문화공간,서울생활사박물관,"문화,예술 > 문화시설 > 박물관",서울 노원구 동일로174길 27,127.07701499863,37.6197018366411,02-3399-2900,http://place.map.kakao.com/1515024845
노원구,안전,키워드:복합문화공간,노원아트뮤지엄,"문화,예술 > 문화시설 > 미술관",서울 노원구 중계로 181,127.080266989619,37.6502367624231,,http://place.map.kakao.com/1597529310
노원구,안전,키워드:복합문화공간,더숲아트시네마,"문화,예술 > 영화,영상 > 영화관",서울 노원구 노해로 480,127.061439199647,37.6541610382725,02-951-0206,http://place.map.kakao.com/1480852440
노원구,안전,키워드:복합문화공간,노원수학문화관,"문화,예술 > 문화시설 > 박물관",서울 노원구 한글비석로19길 28,127.07235237785358,37.65784437126525,02-2116-2181,http://place.map.kakao.com/63787935
노원구,안전,키워드:복합문화공간,광운대학교 동해문화예술관 대극장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 노원구 광운로 21,127.05759144243,37.6198282413004,02-940-8614,http://place.map.kakao.com/1817730210
노원구,안전,키워드:복합문화공간,노원문고,"문화,예술 > 도서 > 서점",서울 노원구 동일로 1384,127.06137901395178,37.6526330032472,,http://place.map.kakao.com/15225293
노원구,안전,키워드:복합문화공간,노원문화원,"문화,예술 > 문화시설 > 문화원",서울 노원구 동일로197길 24,127.069814964677,37.6288026802774,02-6380-0022,http://place.map.kakao.com/9751124
노원구,안전,키워드:복합문화공간,베토벤하우스,"문화,예술 > 음악 > 음악감상실",서울 노원구 노해로75길 14-17,127.058293763121,37.6546852043206,070-4242-8500,http://place.map.kakao.com/179711867
노원구,안전,키워드:복합문화공간,불암산아트포레 갤러리,"문화,예술 > 문화시설 > 미술관",서울 노원구 한글비석로12길 37,127.08033689582572,37.65622284225126,02-2116-7137,http://place.map.kakao.com/685679072
노원구,안전,키워드:복합문화공간,책인감,"문화,예술 > 도서 > 서점",서울 노원구 동일로182길 63-1,127.07753781654344,37.62359015546248,0503-7151-2449,http://place.map.kakao.com/1405850551
노원구,안전,키워드:복합문화공간,노원문화예술회관 대공연장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 노원구 중계로 181,127.080282814225,37.6501998113605,02-951-3355,http://place.map.kakao.com/8224283
노원구,안전,키워드:복합문화공간,노원어린이극장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 노원구 노해로 502,127.063720574449,37.6543751628167,02-2289-3400,http://place.map.kakao.com/289394948
노원구,안전,키워드:복합문화공간,경춘선숲길갤러리,"문화,예술 > 문화시설 > 미술관",서울 노원구 화랑로 620,127.09361931026154,37.6250948531682,02-2289-3440,http://place.map.kakao.com/1574873219
노원구,안전,키워드:복합문화공간,상계예술마당,"문화,예술 > 문화시설",서울 노원구 상계로10길 41-7,127.068385103098,37.6557645685566,02-2289-3462,http://place.map.kakao.com/1193823692
노원구,안전,키워드:복합문화공간,하계어울림센터,"문화,예술 > 문화시설",서울 노원구 공릉로62길 18,127.07234933520432,37.63601714784207,,http://place.map.kakao.com/554892393
노원구,안전,키워드:복합문화공간,피노파밀리아,"교육,학문 > 교육단체 > 체험학습장",서울 노원구 중계로 131-17,127.080137712556,37.6459292494404,02-938-0911,http://place.map.kakao.com/766013057
노원구,안전,키워드:복합문화공간,말베르크,음식점 > 카페,서울 노원구 동일로180길 53,127.07715872250937,37.622864208380506,02-972-2965,http://place.map.kakao.com/1415024608
노원구,안전,키워드:복합문화공간,문화살롱 5120,"문화,예술 > 문화시설",서울 노원구 공릉로51길 20,127.075707580569,37.6283665731667,02-948-1217,http://place.map.kakao.com/1095425769
노원구,안전,키워드:복합문화공간,삼육대학교 박물관,"문화,예술 > 문화시설 > 박물관",서울 노원구 화랑로 815,127.107653142858,37.6421772777175,02-3399-3065,http://place.map.kakao.com/11470516
노원구,안전,키워드:복합문화공간,한국체육박물관,"문화,예술 > 문화시설 > 박물관",서울 노원구 화랑로 727,127.102930355349,37.6387145051758,02-970-0504,http://place.map.kakao.com/17819527
노원구,안전,키워드:복합문화공간,땡땡섬,"문화,예술 > 도서 > 서점 > 중고서점",서울 노원구 화랑로 337-4,127.06552645641791,37.61511013258893,070-8098-5260,http://place.map.kakao.com/1301690337
노원구,안전,키워드:복합문화공간,중계어르신센터,"문화,예술 > 문화시설",서울 노원구 동일로 1229,127.06601402036289,37.63876526274598,02-949-0188,http://place.map.kakao.com/45949522
노원구,안전,키워드:복합문화공간,나눔아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 노원구 공릉로58마길 27,127.077648517732,37.6363588566442,,http://place.map.kakao.com/27513547
노원구,안전,키워드:복합문화공간,화랑대역사전시관,"문화,예술 > 문화시설 > 전시관",서울 노원구 화랑로 610,127.093281802867,37.6242391830564,,http://place.map.kakao.com/482019738
노원구,안전,키워드:복합문화공간,불암골행복발전소,"문화,예술 > 문화시설",서울 노원구 중계로14길 53,127.08268004943488,37.650724329599775,,http://place.map.kakao.com/1076732802
노원구,안전,키워드:복합문화공간,상계동 행정복합타운,"문화,예술 > 문화시설",,127.05491159404392,37.67081258716732,,http://place.map.kakao.com/1898727798
노원구,안전,키워드:복합문화공간,열공인 스터디카페 상계점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 노원구 덕릉로 698,127.075653394006,37.6598361727206,010-6253-8656,http://place.map.kakao.com/1956692152
노원구,안전,키워드:복합문화공간,은가비상점,"문화,예술 > 미술,공예",서울 노원구 한글비석로 396,127.07364790522546,37.66147002008934,010-6683-5905,http://place.map.kakao.com/1603100470
도봉구,안전,키워드:복합문화공간,서울시립사진미술관,"문화,예술 > 문화시설 > 미술관",서울 도봉구 마들로13길 68,127.0489473612084,37.65551475245142,02-2124-7600,http://place.map.kakao.com/1061613834
도봉구,안전,키워드:복합문화공간,둘리뮤지엄,"문화,예술 > 문화시설 > 박물관",서울 도봉구 시루봉로1길 6,127.027636570805,37.6524222901,02-990-2200,http://place.map.kakao.com/25132367
도봉구,안전,키워드:복합문화공간,서울아레나 (2027년 예정),"문화,예술 > 문화시설 > 공연장,연극극장",,127.05097225274424,37.65684014058705,,http://place.map.kakao.com/1930818048
도봉구,안전,키워드:복합문화공간,김수영문학관,"문화,예술 > 문화시설",서울 도봉구 해등로32길 80,127.023949288464,37.6599841389516,02-3494-1127,http://place.map.kakao.com/22454382
도봉구,안전,키워드:복합문화공간,함석헌기념관,"문화,예술 > 문화시설 > 기념관",서울 도봉구 도봉로123길 33-6,127.034812274366,37.6529753961546,02-905-7007,http://place.map.kakao.com/26617442
도봉구,안전,키워드:복합문화공간,국립현대미술관 창동레지던시,"문화,예술 > 문화시설 > 미술관",서울 도봉구 덕릉로 257,127.03942928538032,37.64069173483465,02-995-0995,http://place.map.kakao.com/9429004
도봉구,안전,키워드:복합문화공간,평화문화진지,"문화,예술 > 문화시설",서울 도봉구 마들로 932,127.04707825864452,37.69080868409362,,http://place.map.kakao.com/1113074324
도봉구,안전,키워드:복합문화공간,도봉문화원,"문화,예술 > 문화시설 > 문화원",서울 도봉구 도봉로 552,127.038416422705,37.6540122094538,02-905-4026,http://place.map.kakao.com/10310041
도봉구,안전,키워드:복합문화공간,쌍리단길 플랫폼 모두온,"문화,예술 > 문화시설",서울 도봉구 도봉로112길 43,127.037180039242,37.6471290952007,02-903-9995,http://place.map.kakao.com/1055108082
도봉구,안전,키워드:복합문화공간,도봉구민회관 하모니홀,"문화,예술 > 문화시설 > 공연장,연극극장",서울 도봉구 도봉로 552,127.038484507498,37.6541887798308,02-901-5160,http://place.map.kakao.com/186294146
도봉구,안전,키워드:복합문화공간,도봉문화재단,"문화,예술 > 문화예술단체",서울 도봉구 노해로63길 43,127.04427434130632,37.652548762566965,02-908-2900,http://place.map.kakao.com/35122137
도봉구,안전,키워드:복합문화공간,도봉새활용플라자,"문화,예술 > 문화시설",서울 도봉구 마들로13길 218,127.045420000602,37.6599715189034,02-6080-3274,http://place.map.kakao.com/1687694063
도봉구,안전,키워드:복합문화공간,국립공원 산악박물관,"문화,예술 > 문화시설 > 박물관",서울 도봉구 도봉산길 86,127.034515561137,37.6876451945785,02-901-0730,http://place.map.kakao.com/15299008
도봉구,안전,키워드:복합문화공간,창동극장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 도봉구 노해로 391,127.05157015171554,37.6528863702348,02-993-3205,http://place.map.kakao.com/26585443
도봉구,안전,키워드:복합문화공간,마을극장 흰고무신,"문화,예술 > 문화시설 > 공연장,연극극장",서울 도봉구 시루봉로15마길 13,127.031541435035,37.6681272213269,02-955-0110,http://place.map.kakao.com/1176460796
도봉구,안전,키워드:복합문화공간,도봉구민회관 소공연장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 도봉구 도봉로 552,127.03838016452356,37.65402213205858,02-901-5160,http://place.map.kakao.com/129848038
도봉구,안전,키워드:복합문화공간,도봉구평화울림터,"문화,예술 > 문화시설 > 공연장,연극극장",,127.048675934328,37.6910675167817,,http://place.map.kakao.com/2020070570
도봉구,안전,키워드:복합문화공간,그때 그 시절 청춘극장,"문화,예술 > 영화,영상 > 영화관",서울 도봉구 도봉로 552,127.038439150421,37.65413473567,,http://place.map.kakao.com/2027200863
도봉구,안전,키워드:복합문화공간,편지문학관,"문화,예술 > 문화시설 > 전시관",서울 도봉구 도봉로 552,127.038494696803,37.6541698558742,02-998-4028,http://place.map.kakao.com/93090387
도봉구,안전,키워드:복합문화공간,OPCD 바이닐,"문화,예술 > 음악 > 음악감상실",,127.050213196756,37.6538239775035,02-2091-3827,http://place.map.kakao.com/609024804
도봉구,안전,키워드:복합문화공간,청소년예술공간채움,"문화,예술 > 문화시설",서울 도봉구 도봉로 955,127.044910954536,37.6897535844284,02-3491-2312,http://place.map.kakao.com/219115463
도봉구,안전,키워드:복합문화공간,우드득,"문화,예술 > 미술,공예 > 목공예",서울 도봉구 마들로 932,127.04680386459808,37.69078086303389,,http://place.map.kakao.com/1270017522
도봉구,안전,키워드:복합문화공간,씨알방학간,"문화,예술 > 문화시설",서울 도봉구 도봉로 666,127.043567280535,37.6642870169392,070-4159-9615,http://place.map.kakao.com/343304268
도봉구,안전,키워드:복합문화공간,방예리143 ART SQUARE,"문화,예술 > 문화시설",서울 도봉구 도봉로143길 38,127.040011695521,37.6618781521361,02-955-0808,http://place.map.kakao.com/1040087633
도봉구,안전,키워드:복합문화공간,도봉구민청,"문화,예술 > 문화시설",서울 도봉구 마들로 656,127.04728315451992,37.66887157697396,02-3494-6476,http://place.map.kakao.com/1188128483
도봉구,안전,키워드:복합문화공간,그린트리예술창작센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 도봉구 노해로60길 65,127.033699707302,37.6485068434459,070-4655-3880,http://place.map.kakao.com/26773515
도봉구,안전,키워드:복합문화공간,덕성여자대학교 박물관,"문화,예술 > 문화시설 > 박물관",서울 도봉구 삼양로144길 33,127.016562985273,37.6527847576933,02-901-8000,http://place.map.kakao.com/10302150
도봉구,안전,키워드:복합문화공간,복합문화공간LOE,"문화,예술 > 문화시설",서울 도봉구 방학로 216,127.028069661006,37.662001428913,,http://place.map.kakao.com/511014865
도봉구,안전,키워드:복합문화공간,서울창동 문화체육센터 소극장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 도봉구 노해로69길 132,127.050912015888,37.6582456984122,,http://place.map.kakao.com/17912174
동대문구,안전,키워드:대형 쇼핑몰,아트포레스트 청량리,"가정,생활 > 복합쇼핑몰",서울 동대문구 고산자로32길 78,127.043199704021,37.5775310598631,,http://place.map.kakao.com/374897749
동대문구,안전,키워드:대형 쇼핑몰,SKY L65랜드마크타워,"가정,생활 > 복합쇼핑몰",서울 동대문구 왕산로 200,127.046158125704,37.5798977524149,,http://place.map.kakao.com/763011283
동대문구,안전,키워드:백화점,롯데백화점 청량리점,"가정,생활 > 백화점 > 롯데백화점",서울 동대문구 왕산로 214,127.0476836634231,37.58082967458468,1577-0001,http://place.map.kakao.com/16043099
동대문구,안전,키워드:백화점,종로떡백화점,"음식점 > 간식 > 떡,한과",서울 동대문구 답십리로66길 120,127.065286961039,37.5678649489013,010-8239-5797,http://place.map.kakao.com/667773338
동대문구,안전,키워드:백화점,암파스타레 롯데백화점 청량리점,음식점 > 양식 > 이탈리안 > 암파스타레,서울 동대문구 왕산로 214,127.05114458617652,37.58419704018825,02-3707-1796,http://place.map.kakao.com/1041169616
동대문구,안전,키워드:복합문화공간,경희대학교 서울캠퍼스 평화의전당,"문화,예술 > 문화시설 > 공연장,연극극장",서울 동대문구 경희대로 26,127.052773814646,37.5986824730534,02-961-9250,http://place.map.kakao.com/17561258
동대문구,안전,키워드:복합문화공간,서울한방진흥센터,"문화,예술 > 문화시설",서울 동대문구 약령중앙로 26,127.03746850219292,37.58070181386351,02-969-9241,http://place.map.kakao.com/44316384
동대문구,안전,키워드:복합문화공간,세종대왕기념관,"문화,예술 > 문화시설 > 기념관",서울 동대문구 회기로 56,127.043587838139,37.5908403884541,02-969-8851,http://place.map.kakao.com/8448294
동대문구,안전,키워드:복합문화공간,서울약령시한의약박물관,"문화,예술 > 문화시설 > 박물관",서울 동대문구 약령중앙로 26,127.03763602036535,37.580632384055335,02-969-9241,http://place.map.kakao.com/8366390
동대문구,안전,키워드:복합문화공간,선농단역사문화관,"문화,예술 > 문화시설 > 전시관",서울 동대문구 무학로44길 38,127.031894176976,37.5811998991222,02-3295-5562,http://place.map.kakao.com/26628467
동대문구,안전,키워드:복합문화공간,답십리영화미디어아트센터,"문화,예술 > 문화시설 > 전시관",서울 동대문구 답십리로 210-9,127.06375881854105,37.57179142060842,02-2247-4007,http://place.map.kakao.com/25738534
동대문구,안전,키워드:복합문화공간,김희수아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",서울 동대문구 홍릉로 118,127.042822345838,37.590703717843,02-962-7911,http://place.map.kakao.com/1363434562
동대문구,안전,키워드:복합문화공간,더 오페라,"문화,예술 > 문화예술단체",서울 동대문구 장한로2길 36,127.067091418656,37.5617497780304,1899-9921,http://place.map.kakao.com/1017631297
동대문구,안전,키워드:복합문화공간,경희대학교 서울캠퍼스 자연사박물관,"문화,예술 > 문화시설 > 박물관",서울 동대문구 경희대로 26,127.055201028009,37.5978344312692,02-961-0142,http://place.map.kakao.com/17807368
동대문구,안전,키워드:복합문화공간,KOCCA 콘텐츠문화광장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 동대문구 회기로 66,127.04500127436376,37.591445324735055,02-6310-0601,http://place.map.kakao.com/1473705355
동대문구,안전,키워드:복합문화공간,두손갤러리,"문화,예술 > 미술,공예 > 화랑",서울 동대문구 고미술로 21,127.05106188753692,37.56920272883266,02-544-8401,http://place.map.kakao.com/1019099095
동대문구,안전,키워드:복합문화공간,한국경제발전전시관,"문화,예술 > 문화시설 > 전시관",서울 동대문구 회기로 47,127.04291525534792,37.594758147537725,02-6312-4114,http://place.map.kakao.com/1536311263
동대문구,안전,키워드:복합문화공간,금성전파사,"문화,예술 > 문화시설",서울 동대문구 고산자로36길 3,127.0386986286102,37.57976798742567,0507-1377-4947,http://place.map.kakao.com/622648643
동대문구,안전,키워드:복합문화공간,동네극장,"문화,예술 > 문화시설 > 공연장,연극극장",서울 동대문구 안암로6길 19,127.025897744919,37.5791579129554,,http://place.map.kakao.com/982142419
