자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
구로구,소음,키워드:조용한 카페,스타벅스 구로디지털로점,"카페,디저트>카페",서울특별시 구로구 디지털로33길 11 에이스테크노8차 1층 (구로동),126.8958115,37.4857569,,http://www.starbucks.co.kr/
구로구,소음,키워드:조용한 카페,에버애프터,"음식점>카페,디저트",서울특별시 구로구 새말로18길 36-10,126.8923396,37.5053584,,http://instagram.com/cafe_everafter
구로구,소음,키워드:조용한 카페,고마워케이크,"카페,디저트>케이크전문",서울특별시 구로구 디지털로 300 1층 야외광장 앞,126.8965595,37.4849099,,http://doredore.co.kr
구로구,소음,키워드:조용한 카페,히어로스터 본점,"음식점>카페,디저트",서울특별시 구로구 경인로63길 21-8 1층 헤라시보리와 일성사이골목,126.8847408,37.50835,,http://www.instagram.com/_heroaster_
구로구,소음,키워드:조용한 카페,씬(scene),"음식점>카페,디저트",서울특별시 구로구 경인로19길 36-20,126.8429024,37.4972058,,
구로구,소음,키워드:도서관,서울아트책보고,"문화,예술>복합문화공간",서울특별시 구로구 경인로 430 고척스카이돔 지하1층,126.8673636,37.4991271,,http://artbookbogo.kr/seoul/index.do
구로구,소음,키워드:도서관,도서관가는길,"음식점>카페,디저트",서울특별시 구로구 중앙로15길 103 1층 도서관가는길,126.8541867,37.5072725,,
구로구,소음,키워드:도서관,서울특별시교육청 고척도서관,"교육,학문>도서관",서울특별시 구로구 고척로45길 31 고척시립도서관,126.8530691,37.5052937,,http://gclib.sen.go.kr/
구로구,소음,키워드:도서관,서울특별시교육청구로도서관,"교육,학문>도서관",서울특별시 구로구 공원로 15 시립구로도서관,126.891682,37.4984823,,http://grlib.sen.go.kr
구로구,소음,키워드:도서관,구로미래도서관,"교육,학문>군구립도서관",서울특별시 구로구 새말로 111 구로미래도서관,126.8914272,37.5069996,,https://lib.guro.go.kr/#/
구로구,소음,키워드:북카페,시아북카페 아이파크몰 고척점,"키즈카페,실내놀이터",서울특별시 구로구 경인로43길 49 MD동 2층 A-202호,126.857744,37.4992011,,https://blog.naver.com/khk7777khk
구로구,소음,키워드:북카페,랑데자뷰 NC구로점,"음식점>카페,디저트",서울특별시 구로구 구로중앙로 152 3층 랑데자뷰,126.8827731,37.5011602,,http://instagram.com/rendejavous_gr
구로구,소음,키워드:북카페,책다방with카페꼼마,"카페,디저트>북카페",서울특별시 구로구 디지털로26길 38 지하1층,126.8953622,37.4798724,,https://www.instagram.com/book_dabang/
구로구,소음,키워드:북카페,브리오슈미엘,"음식점>카페,디저트",서울특별시 구로구 새말로 111 1층,126.8915924,37.5068747,,
구로구,소음,키워드:미술관,세상을두드리는미술관 오류센터,학원 등 교습시설>미술교육,서울특별시 구로구 경인로8길 64 상가2층 201호,126.8404652,37.4923328,,https://blog.naver.com/unipop_oryu
구로구,소음,키워드:미술관,현대미술관회,"문화,예술>갤러리,화랑",서울특별시 구로구 디지털로31길 12,126.8949784,37.4852224,,
구로구,소음,키워드:박물관,넷마블게임박물관,"여행,명소>박물관",서울특별시 구로구 디지털로26길 38 3층,126.8953622,37.4798724,,https://netmarblegamemuseum.org/ko
구로구,소음,키워드:박물관,G밸리산업박물관,"여행,명소>박물관",서울특별시 구로구 디지털로26길 38 G타워 3층,126.8949665,37.4802683,,https://www.seoul.go.kr/museumg/index.do
구로구,소음,키워드:박물관,평강성서유물박물관,"여행,명소>박물관",서울특별시 구로구 오류로8라길 44 평강성서유물박물관,126.8440679,37.4919737,,https://www.instagram.com/apmuseum
구로구,소음,키워드:박물관,평화박물관건립추진위원회_스페이스99,"문화,예술>전시관",서울특별시 구로구 부일로9길 135 2층,126.8218007,37.4969177,,http://www.peacemuseum.or.kr/
구로구,소음,키워드:박물관,빔프로젝터음향LED전광판전시장박물관영상장비판매렌탈설치,"쇼핑,유통>영상,음향가전",,126.889749,37.482556,,
구로구,소음,키워드:전시회,이나디자인,"문화,예술>박람회,전시회",서울특별시 구로구 경인로 661,126.8877039,37.5095178,,http://www.designinna.co.kr
구로구,소음,키워드:전시회,산업일보,출판사>인터넷신문,서울특별시 구로구 경인로53길 15 업무 A동 7층,126.8746491,37.5009708,,http://kidd.co.kr/
구로구,소음,키워드:전시회,마루이엔티,"지원,대행>전시,행사대행",서울특별시 구로구 구일로10길 27,126.8723669,37.4957069,,
구로구,소음,키워드:전시회,콘텐츄어,"지원,대행>전시,행사대행",서울특별시 구로구 디지털로26길 43 대륭포스트타워8차 L동 204호,126.8943736,37.4810623,,
구로구,소음,키워드:전시회,다아라,"컴퓨터프로그래밍,정보서비스업>인터넷광고대행",서울특별시 구로구 경인로53길 15 업무 A동 7층,126.8761475,37.5020084,,https://www.youtube.com/@daaramv
구로구,소음,키워드:힐링,힐링쉴드 신도림테크노마트점,"쇼핑,유통>휴대폰액세서리",서울특별시 구로구 새말로 97 신도림테크노마트 9층 4번,126.8902633,37.5070143,,https://blog.naver.com/skham6911
구로구,소음,키워드:힐링,나비잠안마의자 구로디지털단지점,힐링카페,서울특별시 구로구 디지털로 288 제지층 123호,126.8953657,37.4837318,,https://www.nabi-jam.com/book
구로구,소음,키워드:힐링,더수풀 테라피전문기관,"쇼핑,유통>원예,화훼농원",서울특별시 구로구 디지털로27길 24 1010호,126.8930021,37.4835081,,https://www.instagram.com/thesupul_doterra
구로구,소음,키워드:힐링,최고힐링약손,"미용>피부,체형관리",서울특별시 구로구 고척로 123 3층,126.8476637,37.502171,,https://blog.naver.com/chdnjsdptj28
구로구,소음,키워드:힐링,힐링카페따숨,"미용>다이어트,비만",서울특별시 구로구 항동로3길 6 가온프라자 205호,126.8242639,37.4808134,,http://instagram.com/ddasum_healingcafe
구로구,소음,키워드:수목원,푸른수목원,"여행,명소>식물원,수목원",서울특별시 구로구 서해안로 2117,126.8250223,37.4837811,,https://botanicpark.seoul.go.kr/front/arboretum/arboretum.do
구로구,소음,키워드:수목원,치히로 항동수목원점,음식점>일식>일식당,서울특별시 구로구 연동로11길 13 1층,126.8209193,37.4832506,,
구로구,소음,키워드:수목원,수목원국수,한식>국수,서울특별시 구로구 연동로 255 1층,126.8220885,37.4834358,,https://www.instagram.com/mjkim5000?igsh=MTFyem50dmt0YmRsOA==
구로구,소음,키워드:수목원,제이라오,음식점>태국음식,서울특별시 구로구 연동로11길 5 1층,126.8215525,37.4835621,,https://www.instagram.com/j.rao_official
구로구,소음,키워드:수목원,마이페이보릿띵스,분식>종합분식,서울특별시 구로구 연동로 233 상가2동 108호,126.8209186,37.4821577,,http://instagram.com/2021myfavoritethings
구로구,소음,키워드:조용한,세계단,술집>이자카야,서울특별시 구로구 공원로6나길 29-1 1층,126.891404,37.5042228,,"https://map.naver.com/p/entry/place/1521258383?c=15.00,0,0,0,dh&placePath=/booking"
구로구,소음,키워드:조용한,로바다야끼소담 구로디지털단지점,술집>이자카야,서울특별시 구로구 디지털로32길 97-3 2층,126.9005088,37.4832531,,https://www.instagram.com/sodam_114
구로구,소음,키워드:조용한,신도림문균,술집>이자카야,서울특별시 구로구 새말로18길 64 1층 110호,126.8918073,37.5036763,,https://app.catchtable.co.kr/ct/shop/sindorim_mungyun
구로구,소음,키워드:조용한,육연사 신도림점,술집>이자카야,서울특별시 구로구 공원로6나길 29-4 1층,126.8914252,37.5044112,,https://app.catchtable.co.kr/ct/shop/ddr20241
구로구,소음,키워드:조용한,이자카야나무 구로디지털단지점,음식점>술집>이자카야,서울특별시 구로구 디지털로32나길 38 2층 이자카야나무,126.9012439,37.4846339,,https://app.catchtable.co.kr/ct/shop/Izakayanamuguro
구로구,소음,키워드:산책코스,경기둘레길부천55코스,"여행,명소>도보코스",,126.8235156,37.5149033,,
금천구,소음,키워드:조용한 카페,인크커피 가산점,"음식점>카페,디저트",서울특별시 금천구 가산디지털2로 127-20,126.878041,37.4793668,,https://smartstore.naver.com/inccoffee
금천구,소음,키워드:조용한 카페,파리바게뜨 독산역점,"카페,디저트>베이커리",서울특별시 금천구 범안로 1152 (독산동) 1층,126.8898042,37.4663686,,https://www.paris.co.kr/
금천구,소음,키워드:조용한 카페,할리스 가산디지털단지점,"카페,디저트>카페",서울특별시 금천구 가산디지털1로 186,126.8814603,37.4813854,,http://www.hollys.co.kr/
금천구,소음,키워드:조용한 카페,온초점,"음식점>카페,디저트",서울특별시 금천구 남부순환로124길 17 1층 101호,126.9029538,37.4788962,,http://www.instagram.com/onchojjum
금천구,소음,키워드:조용한 카페,5TO7&amp;구욱희씨 퍼블릭가산점,"음식점>카페,디저트",서울특별시 금천구 디지털로 178 가산퍼블릭 1층 M-111호,126.8871293,37.4766286,,
금천구,소음,키워드:도서관,메가MGC커피 금천구립시흥도서관점,"카페,디저트>카페",서울특별시 금천구 금하로 750 상가1동 108호,126.9133776,37.4499421,,
금천구,소음,키워드:도서관,금천구립독산도서관,"교육,학문>군구립도서관",서울특별시 금천구 독산로54길 114 금천구립도서관,126.9080684,37.4675724,,http://www.geumcheonlib.seoul.kr/
금천구,소음,키워드:도서관,금천구립가산도서관,"교육,학문>군구립도서관",서울특별시 금천구 가산로5길 43 금천구립가산정보도서관,126.8921363,37.4734953,,https://blog.naver.com/culture_geumcheon
금천구,소음,키워드:도서관,금천구립금나래도서관,"교육,학문>도서관",서울특별시 금천구 시흥대로73길 70 금천구 종합청사,126.8957383,37.4565794,,http://geumcheonlib.seoul.kr
금천구,소음,키워드:도서관,금천구립시흥도서관,"교육,학문>군구립도서관",서울특별시 금천구 금하로 764 금천종합복지타운(시흥2동주민센터),126.914504,37.4496331,,http://geumcheonlib.seoul.kr/
금천구,소음,키워드:북카페,원두서점,"음식점>카페,디저트",서울특별시 금천구 서부샛길 578 1층(가산동),126.8769793,37.4781199,,https://www.instagram.com/coffeebeansbookstore
금천구,소음,키워드:북카페,북티디저트카페,"음식점>카페,디저트",서울특별시 금천구 벚꽃로 298 118호,126.8837813,37.4814002,,
금천구,소음,키워드:북카페,시아북카페 금천점,"키즈카페,실내놀이터",서울특별시 금천구 시흥대로 291 상가 2층 223호,126.8971023,37.4593755,,https://www.instagram.com/siabook_geumcheon/
금천구,소음,키워드:북카페,카페시우,"카페,디저트>북카페",서울특별시 금천구 독산로85길 15-1,126.9022475,37.4722652,,
금천구,소음,키워드:북카페,원테이블,"음식점>카페,디저트",서울특별시 금천구 금하로24길 46 1층,126.9083797,37.4488688,,
금천구,소음,키워드:미술관,불불,술집>와인,서울특별시 금천구 범안로 1240 jj빌딩 101호 (비밀번호 8204샵),126.8995553,37.466337,,https://www.instagram.com/bar_bullx2
금천구,소음,키워드:미술관,비스트로딤섬,"중식>딤섬,중식만두",서울특별시 금천구 시흥대로 291 1층 171호,126.8962907,37.4602294,,https://www.instagram.com/bistrodimsum
금천구,소음,키워드:미술관,서울시립 서서울미술관,"문화,예술>미술관",서울특별시 금천구 시흥대로79길 65,126.8954095,37.4577976,,https://sema.seoul.go.kr/
금천구,소음,키워드:미술관,아트센터예술의시간,"문화,예술>미술관",서울특별시 금천구 범안로9길 23 아트센터예술의시간,126.8900963,37.4675725,,http://www.artmoment.org
금천구,소음,키워드:미술관,오늘의디스크조각모음,음식점>야식,서울특별시 금천구 시흥대로 257 1층,126.8994445,37.4566188,,https://www.instagram.com/todaydisk
금천구,소음,키워드:박물관,금천 순이의 집 구로공단 노동자생활체험관,"문화,예술>전시관",서울특별시 금천구 벚꽃로44길 17 금천 순이의 집 구로공단 노동자생활체험관,126.8836333,37.4828417,,https://gchistory.kr
금천구,소음,키워드:박물관,서울독산동유적발굴전시관,"여행,명소>박물관",서울특별시 금천구 벚꽃로 40,126.8946982,37.4598222,,
금천구,소음,키워드:박물관,에이엔씨디자인,"서비스,산업>제조업","서울특별시 금천구 벚꽃로24길 26 에이스하이앤드타워클래식 809호,810호",126.8888139,37.4740925,,http://www.ancdesign.co.kr
금천구,소음,키워드:박물관,데이터킹,소프트웨어개발>가상현실,서울특별시 금천구 벚꽃로 278 10층,126.8846163,37.4794855,,https://360xcon.com/
금천구,소음,키워드:전시회,씨씨오씨,"문화,예술>박람회,전시회",서울특별시 금천구 가산디지털2로 70 대륭테크노타운19차 2011호,126.8821667,37.4750189,,http://www.ccoc.co.kr/
금천구,소음,키워드:전시회,문화정원 아트홀,"문화,예술>공연장",서울특별시 금천구 가산로 61 지하1층,126.8959201,37.4719014,,http://www.cgarthall.co.kr/
금천구,소음,키워드:전시회,금나래갤러리,"문화,예술>갤러리,화랑",서울특별시 금천구 시흥대로73길 70,126.8955105,37.4568644,,http://gcfac.or.kr
금천구,소음,키워드:전시회,바림스튜디오,"생활,편의>공방",서울특별시 금천구 벚꽃로 244 벽산디지털밸리5차 614호,126.8854244,37.4767789,,http://www.barimstudios.com
금천구,소음,키워드:전시회,가나,"문화,예술>박람회,전시회",서울특별시 금천구 가산디지털2로 184 벽산 디지털밸리 2차 1506호,126.8778643,37.4842779,,
금천구,소음,키워드:힐링,힐링푸드,음식점>한식,서울특별시 금천구 벚꽃로 244 벽산디지털밸리5차 지하1층 비124호,126.8858938,37.4766757,,
금천구,소음,키워드:힐링,한끼의힐링,음식점>한식,서울특별시 금천구 가산디지털1로 226,126.8800015,37.4854203,,
금천구,소음,키워드:힐링,기적의손 힐링안마센터,"미용>안마,마사지,지압",서울특별시 금천구 시흥대로41길 91,126.9003152,37.4505815,,
금천구,소음,키워드:힐링,나비잠안마의자 가산디지털단지점,힐링카페,서울특별시 금천구 벚꽃로 286 B1층 130호,126.8841305,37.4803343,,https://www.nabi-jam.com/book?branch=Gasan
금천구,소음,키워드:힐링,힐링케어,"생활,편의>피부,체형관리",서울특별시 금천구 시흥대로58길 5 3층,126.901482,37.4537304,,
금천구,소음,키워드:수목원,도하공원금천의결,"여행,명소>식물원,수목원",서울특별시 금천구,126.8954468,37.4587823,,
금천구,소음,키워드:조용한,미분당 가산점,음식점>베트남음식,서울특별시 금천구 디지털로10길 69 A동 1층 106호,126.8911305,37.4750226,,
금천구,소음,키워드:조용한,옥군 가산디지털단지점,"한식>육류,고기요리","서울특별시 금천구 벚꽃로 314 1층, 2층",126.8827935,37.4825175,,https://blog.naver.com/ryu042828
금천구,소음,키워드:조용한,진케이,술집>이자카야,서울특별시 금천구 디지털로10길 69 1동 112호,126.8912967,37.4751099,,https://instagram.com/izakaya_jinkei
금천구,소음,키워드:산책코스,호암늘솔길,"여행,명소>산책로",서울특별시 금천구 호암로 192,126.9261612,37.4524898,,
금천구,소음,키워드:산책코스,관악산둘레길-금천구구간,"여행,명소>도보코스",,126.9181956,37.4446265,,
노원구,소음,키워드:조용한 카페,스타벅스 공릉DT점,"카페,디저트>카페",서울특별시 노원구 동일로 1015 (공릉동),127.0742442,37.6207656,,http://www.starbucks.co.kr/
노원구,소음,키워드:조용한 카페,시드누아 노원본점,"음식점>카페,디저트",서울특별시 노원구 상계로 84,127.0642411,37.6563524,,
노원구,소음,키워드:조용한 카페,코타브레드,"카페,디저트>베이커리",서울특별시 노원구 공릉로 165 코타브레드,127.0794729,37.6247402,,http://instagram.com/kotabread_
노원구,소음,키워드:조용한 카페,할리스 노원문화의거리점,"카페,디저트>카페",서울특별시 노원구 노해로81길 22-26 상계동 광장교회,127.0639816,37.6558297,,http://www.hollys.co.kr/
노원구,소음,키워드:조용한 카페,파리바게뜨 상계보람점,"카페,디저트>베이커리",서울특별시 노원구 한글비석로 463,127.0664157,37.6642499,,https://www.paris.co.kr/
노원구,소음,키워드:도서관,상계동갈비 노원점,"한식>육류,고기요리",서울특별시 노원구 노원로34길 88 1층,127.0661123,37.6629101,,https://www.instagram.com/skdgb2023?igshid=OGQ5ZDc2ODk2ZA==
노원구,소음,키워드:도서관,GS25 노원정보도서관점,"생활,편의>편의점",서울특별시 노원구 노원로34길 62,127.0659088,37.6616723,,https://blog.naver.com/gs25friend
노원구,소음,키워드:도서관,서울특별시교육청 노원평생학습관,"교육,학문>도서관",서울특별시 노원구 동일로204길 13 노원평생학습관,127.0677482,37.6393958,,http://nwllc.sen.go.kr/
노원구,소음,키워드:도서관,노원중앙도서관,"교육,학문>도서관",서울특별시 노원구 노원로34길 43 노원중앙도서관,127.0650731,37.6611397,,http://www.nowonlib.kr/
노원구,소음,키워드:도서관,월계도서관,"교육,학문>도서관",서울특별시 노원구 월계로 319 월계도서관,127.0561462,37.6286375,,http://www.nowonlib.kr
노원구,소음,키워드:북카페,놀숲 노원역점,"스포츠,오락>만화방",서울특별시 노원구 상계로 59 2층,127.0615782,37.6561607,,http://krbda.com/nolsoop
노원구,소음,키워드:북카페,노원437,"음식점>카페,디저트",서울특별시 노원구 노해로 437 노원구청 1층,127.056473,37.654358,,https://www.instagram.com/cafe_nowon437
노원구,소음,키워드:북카페,경춘스테이션북앤커피,"음식점>카페,디저트",서울특별시 노원구 공릉로55길 53,127.0698191,37.6315312,,
노원구,소음,키워드:북카페,나무늘보 카툰&amp;북카페,"카페,디저트>북카페",서울특별시 노원구 공릉로 187 건설빌딩 2층,127.0791556,37.6265272,,http://www.facebook.com/slothbookcafe
노원구,소음,키워드:북카페,놀숲 중계은행사거리점,"스포츠,오락>만화방",서울특별시 노원구 한글비석로 231 지하1층,127.076368,37.6482284,,http://www.instagram.com/nolsoopjg
노원구,소음,키워드:미술관,서울시립 북서울미술관,"문화,예술>미술관",서울특별시 노원구 동일로 1238,127.0667885,37.6409659,,https://sema.seoul.go.kr
노원구,소음,키워드:미술관,카페세마,"음식점>카페,디저트",서울특별시 노원구 동일로 1238 1층,127.0663231,37.6409777,,
노원구,소음,키워드:미술관,GS타임즈 북서울미술관주차장,"교통,운수>주차장",서울특별시 노원구 동일로204길 13,127.0678212,37.6395139,,
노원구,소음,키워드:미술관,북서울미술관,장소대여>공유누리 개방자원,서울특별시 노원구 동일로 1238 (중계동) 실내,127.0667885,37.6409659,,
노원구,소음,키워드:미술관,조도연미술관,"문화,예술>미술관",서울특별시 노원구 중계로14나길 25 삼성아파트,127.0829693,37.6487346,,
노원구,소음,키워드:박물관,노원기차마을,"여행,명소>관람,체험",서울특별시 노원구 화랑로 622,127.0940564,37.6253047,,https://www.instagram.com/nowon_train_village/
노원구,소음,키워드:박물관,서울생활사박물관,"여행,명소>박물관",서울특별시 노원구 동일로174길 27,127.0768892,37.6199447,,https://museum.seoul.go.kr/sulm
노원구,소음,키워드:박물관,서울생활사박물관 노상 민영 주차장,"교통,운수>민영주차장",서울특별시 노원구 동일로174길 27,127.076949,37.6201812,,
노원구,소음,키워드:박물관,삼육대학교다니엘관,대학교>부속건물,,127.1077756,37.6425298,,
노원구,소음,키워드:박물관,한국체육박물관,"여행,명소>박물관",서울특별시 노원구 화랑로 727 태릉국제스케이트장 2층,127.1036172,37.6381809,,https://www.sports.or.kr/sports/main/contents.do?menuNo=200076
노원구,소음,키워드:전시회,경춘선숲길 갤러리,"문화,예술>갤러리,화랑",,127.0937206,37.6250868,,https://www.instagram.com/gc.artgallery
노원구,소음,키워드:전시회,화풍난양,"생활,편의>꽃집,꽃배달",서울특별시 노원구 공릉로 430 중앙하이츠,127.0678121,37.6450084,,https://www.instagram.com/hwapoongnanyang/
노원구,소음,키워드:전시회,퀼트핸즈,"쇼핑,유통>퀼트",서울특별시 노원구 한글비석로 89 하계1차청구아파트상가 201동 209호,127.0716967,37.6381331,,https://blog.naver.com/quilthands
노원구,소음,키워드:전시회,성취연구소,"문화,예술>박람회,전시회",서울특별시 노원구 공릉로 232,127.0794894,37.6324403,,
노원구,소음,키워드:힐링,불암산나비정원,"여행,명소>체험,홍보관",서울특별시 노원구 한글비석로12길 51-27 불암산나비정원,127.0806354,37.6554832,,https://www.instagram.com/b__b_garden
노원구,소음,키워드:힐링,필라테스힐링정원 수락산점,스포츠시설>필라테스,서울특별시 노원구 동일로243길 13 대성빌딩 4층,127.0544715,37.6782065,,https://blog.naver.com/hanel820730
노원구,소음,키워드:힐링,불암산힐링타운,"여행,명소>도시,테마공원",서울특별시 노원구 한글비석로12길 51-27,127.0804201,37.655576,,
노원구,소음,키워드:힐링,힐링쉴드 슈피겐 노원점,"쇼핑,유통>휴대폰액세서리",서울특별시 노원구 노해로 507 와우쇼핑몰 1층 92호,127.0638202,37.655445,,https://blog.naver.com/dndplan1004
노원구,소음,키워드:힐링,힐링산부인과의원,"병원,의원>산부인과",서울특별시 노원구 노해로 485 금정빌딩 7층,127.0619421,37.6548787,,https://blog.naver.com/healingnowon
노원구,소음,키워드:수목원,산들소리카페허브원,"관람,체험>부속시설",,127.099495,37.6504435,,
노원구,소음,키워드:식물원,대화식물원,"생활,편의>꽃집,꽃배달",서울특별시 노원구 덕릉로 459-37 가 상가,127.0596206,37.647035,,
노원구,소음,키워드:조용한,본참치 태릉직영점,한식>생선회,서울특별시 노원구 동일로174길 7 1층,127.0759566,37.6188607,,
노원구,소음,키워드:조용한,숟가락반상 마실,한식>한정식,서울특별시 노원구 노원로 412,127.0680289,37.653466,,https://www.instagram.com/nowonmasil
노원구,소음,키워드:조용한,호텔마드리드,술집>요리주점,서울특별시 노원구 노해로79길 6-19 2~3층,127.06258,37.6554632,,https://www.instagram.com/madrid_nowon
노원구,소음,키워드:조용한,커피베스코 노원점,"카페,디저트>카페",서울특별시 노원구 상계로 55 위성프라자,127.061275,37.656005,,
노원구,소음,키워드:차분한,휴베이스 월계우리약국,"건강,의료>약국","서울특별시 노원구 월계로 334 1층 104호, 105호, 106호",127.0574021,37.6289759,,
노원구,소음,키워드:산책코스,영축산순환산책로,지역명소>도보코스,,127.0554909,37.6230925,,
노원구,소음,키워드:산책코스,당현천기억길,"여행,명소>산책로",,127.0649443,37.6479842,,
도봉구,소음,키워드:조용한 카페,투썸플레이스 쌍문중앙점,"카페,디저트>카페",서울특별시 도봉구 도봉로 482 우성빌딩,127.0349487,37.6484789,,
도봉구,소음,키워드:조용한 카페,와겐커피,브런치카페,서울특별시 도봉구 도봉로150마길 15,127.0450445,37.6667186,,
도봉구,소음,키워드:조용한 카페,키웨스트 연산군묘점,"카페,디저트>카페",서울특별시 도봉구 방학로17길 85,127.0210949,37.6626331,,
도봉구,소음,키워드:조용한 카페,글림,"카페,디저트>베이커리",서울특별시 도봉구 도봉로118길 6-8 1층2층,127.0351572,37.6488679,,https://www.instagram.com/gleam_dd/
도봉구,소음,키워드:조용한 카페,카미노커피로스터스,"음식점>카페,디저트",서울특별시 도봉구 도당로 46 1층,127.0349362,37.6620167,,http://m.smartstore.naver.com/skonnuri
도봉구,소음,키워드:도서관,서울시립 사진미술관,"문화,예술>미술관",서울특별시 도봉구 마들로13길 68 서울시립 사진미술관,127.0489859,37.6554366,,https://sema.seoul.go.kr/
도봉구,소음,키워드:도서관,88켄터키치킨 창3동점,"음식점>치킨,닭강정",서울특별시 도봉구 우이천로4라길 31 1층,127.0422063,37.6327097,,
도봉구,소음,키워드:도서관,윈썸35,"음식점>카페,디저트",서울특별시 도봉구 해등로32가길 40 1층,127.0213366,37.6610449,,
도봉구,소음,키워드:도서관,도봉문화정보도서관,"교육,학문>도서관",서울특별시 도봉구 덕릉로 315 도봉문화정보도서관,127.043887,37.6446038,,http://dobonglib.seoul.kr/
도봉구,소음,키워드:도서관,김근태기념도서관,"교육,학문>도서관",서울특별시 도봉구 도봉산길 14,127.04402,37.6876675,,http://geuntae.co.kr
도봉구,소음,키워드:북카페,창포원 북카페 비상,"카페,디저트>북카페",서울특별시 도봉구 마들로 916 2층 창포원 북카페 비상,127.0471961,37.6895443,,https://www.instagram.com/bookcafe_visang/profilecard/?igsh=NHlqNDNkNHZ5bG96
도봉구,소음,키워드:북카페,책방스콜레,서점>독립서점,서울특별시 도봉구 마들로 650 2층 216호,127.047079,37.6680424,,https://www.instagram.com/schole2025?igsh=MXJ2bTc5c3ZlMGU2ag==
도봉구,소음,키워드:북카페,초록뜰 북카페,"카페,디저트>북카페",서울특별시 도봉구 도봉로181길 65-8 1층,127.0421818,37.6848363,,
도봉구,소음,키워드:북카페,생활용품,서점>독립서점,서울특별시 도봉구 우이천로 477 1층,127.0156047,37.6558392,,https://www.instagram.com/living_.goods/
도봉구,소음,키워드:북카페,헤이제이,"카페,디저트>북카페",서울특별시 도봉구 도봉로 566,127.0391508,37.6553488,,
도봉구,소음,키워드:미술관,국립현대미술관 창동레지던시,"문화,예술>미술관",서울특별시 도봉구 덕릉로 257 창동레지던시,127.039413,37.640757,,http://www.mmca.go.kr/
도봉구,소음,키워드:미술관,키즈앤아트플러스 미술학원,학원 등 교습시설>미술교육,서울특별시 도봉구 마들로 650 202호,127.047079,37.6680424,,http://instagram.com/kids_n_art337
도봉구,소음,키워드:미술관,더스티치,"교육,학문>유아학습",서울특별시 도봉구 노해로 379 703호,127.0502771,37.65248,,http://thestitch.co.kr/
도봉구,소음,키워드:미술관,서울사진미술관 전기차충전소,"교통,운수서비스>전기차충전소",서울특별시 도봉구 마들로13길 68,127.0489478,37.655515,,
도봉구,소음,키워드:박물관,둘리뮤지엄,"여행,명소>박물관",서울특별시 도봉구 시루봉로1길 6,127.027639,37.6523759,,http://www.doolymuseum.or.kr/
도봉구,소음,키워드:박물관,국립공원 산악박물관,"여행,명소>박물관",서울특별시 도봉구 도봉산길 86,127.0348503,37.6876485,,https://www.knps.or.kr/safety/main/contents.do?menuNo=8000451
도봉구,소음,키워드:박물관,덕성여자대학교 박물관,"여행,명소>박물관",서울특별시 도봉구 삼양로144길 33 덕성여대,127.016515,37.6526262,,http://museum.duksung.ac.kr/
도봉구,소음,키워드:전시회,케이월드,"쇼핑,유통>가정,생활용품",서울특별시 도봉구 덕릉로60길 135-4 케이월드,127.0430211,37.6345349,,http://korea-world.co.kr
도봉구,소음,키워드:전시회,이후 갤러리,"문화,예술>갤러리,화랑",서울특별시 도봉구 도봉로 642-12 2층,127.0431253,37.6617796,,https://blog.naver.com/ewhogallery
도봉구,소음,키워드:전시회,IEB박람회투어,"서비스,산업>여행사",서울특별시 도봉구 마들로11길 57 EQ빌딩 8층 802호,127.0501734,37.6535064,,http://www.iebtour.com/
도봉구,소음,키워드:전시회,아이이코리아,"문화,예술>박람회,전시회",서울특별시 도봉구 방학로6길 12,127.0373496,37.663476,,
도봉구,소음,키워드:힐링,햇살힐링식당,음식점>일식>일식당,서울특별시 도봉구 도봉로147길 17 1층,127.0416897,37.6650654,,https://blog.naver.com/sunlunchbox
도봉구,소음,키워드:힐링,데바야나요가,스포츠시설>요가원,서울특별시 도봉구 도봉로181길 8 2층,127.0454698,37.6840479,,https://www.instagram.com/devayanayoga
도봉구,소음,키워드:힐링,힐링올바디 서울도봉점,"생활,편의>좌훈,족욕,좌욕",서울특별시 도봉구 도봉로110바길 10 1층(창동),127.0375113,37.6467626,,
도봉구,소음,키워드:힐링,힐링올바디 서울창동점,"생활,편의>좌훈,족욕,좌욕",서울특별시 도봉구 덕릉로60다길 17 102호 힐링올바디,127.0397494,37.6381058,,http://h-allbody.com/
도봉구,소음,키워드:힐링,오떼르 바이루리,"생활,편의>공방",서울특별시 도봉구 도봉로143길 18 1층 102호,127.0411986,37.6618585,,https://smartstore.naver.com/rurinrara
도봉구,소음,키워드:수목원,서울창포원,"여행,명소>식물원,수목원",서울특별시 도봉구 마들로 916,127.0479046,37.6895404,,http://parks.seoul.go.kr/irisgarden
도봉구,소음,키워드:식물원,서울창포원약용식물원,"관람,체험>부속시설",서울특별시 도봉구 마들로 916,127.0483917,37.6901117,,
도봉구,소음,키워드:조용한,경복궁 창동점,"음식점>육류,고기요리",서울특별시 도봉구 도봉로 610,127.041246,37.659039,,http://www.kyungbokkung.co.kr/
도봉구,소음,키워드:조용한,미분당 창동점,음식점>베트남음식,서울특별시 도봉구 해등로 139 1층 107호,127.0403237,37.6558344,,https://www.instagram.com/mifendang_changdong
